Event ID,Disease,Serotype,latitude,longitude,Locality,Country,Region,observation_date,report_date,Species,Diagnosis Source,Humans Affected,Human Deaths,Diagnosis Status
351489,Influenza - Avian,;H5N1 HPAI;,45.49346,8.851804,MESERO,Italy,Europe,2023-03-13T00:00:00Z,2023-04-19T00:00:00Z,"Wild,Black headed gull (Chroicocephalus ridibundus),",OIE,,,Confirmed
350388,Influenza - Avian,;H5N1 HPAI;,45.601254,10.45434,VILLANUOVA SUL CLISI,Italy,Europe,2023-03-15T00:00:00Z,2023-04-05T00:00:00Z,"Wild,Black headed gull (Chroicocephalus ridibundus),",OIE,,,Confirmed
348823,Influenza - Avian,;H5N1 HPAI;,45.583737,10.567926,SAN FELICE DEL BENACO,Italy,Europe,2023-02-26T00:00:00Z,2023-03-22T00:00:00Z,"Wild,Black headed gull (Chroicocephalus ridibundus),",OIE,,,Confirmed
348832,Influenza - Avian,;H5N1 HPAI;,45.49209,10.515569,PADENGHE SUL GARDA,Italy,Europe,2023-02-25T00:00:00Z,2023-03-22T00:00:00Z,"Wild,Black headed gull (Chroicocephalus ridibundus),",OIE,,,Confirmed
351487,Influenza - Avian,;H5N1 HPAI;,45.563749,10.112637,CASTEGNATO,Italy,Europe,2023-02-28T00:00:00Z,2023-04-19T00:00:00Z,"Wild,Laridae (unidentified):Laridae (incognita)(Laridae),",OIE,,,Confirmed
350394,Influenza - Avian,;H5N1 HPAI;,45.612668,9.504592,TREZZO SULL' ADDA,Italy,Europe,2023-03-13T00:00:00Z,2023-04-05T00:00:00Z,"Wild,Black headed gull (Chroicocephalus ridibundus),",OIE,,,Confirmed
349636,Influenza - Avian,;H5N1 HPAI;,45.595455,9.281592,MONZA,Italy,Europe,2023-03-09T00:00:00Z,2023-03-29T00:00:00Z,"Wild,Black headed gull (Chroicocephalus ridibundus),",OIE,,,Confirmed
350392,Influenza - Avian,;H5N1 HPAI;,45.477832,10.532175,DESENZANO DEL GARDA,Italy,Europe,2023-03-16T00:00:00Z,2023-04-05T00:00:00Z,"Wild,Black headed gull (Chroicocephalus ridibundus),",OIE,,,Confirmed
348829,Influenza - Avian,;H5N1 HPAI;,45.504159,10.514411,PADENGHE SUL GARDA,Italy,Europe,2023-02-24T00:00:00Z,2023-03-22T00:00:00Z,"Wild,Black headed gull (Chroicocephalus ridibundus),",OIE,,,Confirmed
348810,Influenza - Avian,;H5N1 HPAI;,45.528455,10.218724,BRESCIA,Italy,Europe,2023-03-08T00:00:00Z,2023-03-22T00:00:00Z,"Wild,Peregrin falcon:Falco peregrinus(Falconidae),",OIE,,,Confirmed
348801,Influenza - Avian,;H5N1 HPAI;,45.461926,9.15467,MILANO,Italy,Europe,2023-03-09T00:00:00Z,2023-03-22T00:00:00Z,"Wild,Black headed gull (Chroicocephalus ridibundus),",OIE,,,Confirmed
350387,Influenza - Avian,;H5N1 HPAI;,45.70941,9.819391,CENATE SOPRA,Italy,Europe,2023-03-21T00:00:00Z,2023-04-04T00:00:00Z,"Wild,Black headed gull (Chroicocephalus ridibundus),",OIE,,,Confirmed
348819,Influenza - Avian,;H5N1 HPAI;,45.658907,10.045475,ISEO,Italy,Europe,2023-02-26T00:00:00Z,2023-03-22T00:00:00Z,"Wild,Black headed gull (Chroicocephalus ridibundus),",OIE,,,Confirmed
348817,Influenza - Avian,;H5N1 HPAI;,45.666081,9.943506,SARNICO,Italy,Europe,2023-03-14T00:00:00Z,2023-03-22T00:00:00Z,"Wild,Black headed gull (Chroicocephalus ridibundus),",OIE,,,Confirmed
348822,Influenza - Avian,;H5N1 HPAI;,45.471867,10.539613,DESENZANO DEL GARDA,Italy,Europe,2023-02-26T00:00:00Z,2023-03-22T00:00:00Z,"Wild,Black headed gull (Chroicocephalus ridibundus),",OIE,,,Confirmed
350391,Influenza - Avian,;H5N1 HPAI;,45.645668,10.616469,TOSCOLANO-MADERNO,Italy,Europe,2023-03-11T00:00:00Z,2023-04-04T00:00:00Z,"Wild,Black headed gull (Chroicocephalus ridibundus),",OIE,,,Confirmed
350389,Influenza - Avian,;H5N1 HPAI;,45.637577,10.619465,TOSCOLANO-MADERNO,Italy,Europe,2023-03-15T00:00:00Z,2023-04-04T00:00:00Z,"Wild,Black headed gull (Chroicocephalus ridibundus),",OIE,,,Confirmed
348820,Influenza - Avian,;H5N1 HPAI;,45.476813,10.538445,DESENZANO DEL GARDA,Italy,Europe,2023-02-27T00:00:00Z,2023-03-22T00:00:00Z,"Wild,Black headed gull (Chroicocephalus ridibundus),",OIE,,,Confirmed
346700,Influenza - Avian,;H5N1 HPAI;,45.6,9.2993,Villasanta,Italy,Europe,2023-02-17T00:00:00Z,2023-02-22T00:00:00Z,"Wild,Black headed gull (Chroicocephalus ridibundus),",OIE,,,Confirmed
348811,Influenza - Avian,;H5N1 HPAI;,45.657768,10.041502,ISEO,Italy,Europe,2023-03-07T00:00:00Z,2023-03-22T00:00:00Z,"Wild,Black headed gull (Chroicocephalus ridibundus),",OIE,,,Confirmed
348807,Influenza - Avian,;H5N1 HPAI;,45.461926,9.15467,MILANO,Italy,Europe,2023-03-08T00:00:00Z,2023-03-22T00:00:00Z,"Wild,Black headed gull (Chroicocephalus ridibundus),",OIE,,,Confirmed
348818,Influenza - Avian,;H5N1 HPAI;,45.497693,10.507915,PADENGHE SUL GARDA,Italy,Europe,2023-02-27T00:00:00Z,2023-03-22T00:00:00Z,"Wild,Black headed gull (Chroicocephalus ridibundus),",OIE,,,Confirmed
348802,Influenza - Avian,;H5N1 HPAI;,45.461,9.1546,MILANO,Italy,Europe,2023-03-08T00:00:00Z,2023-03-22T00:00:00Z,"Wild,Little egret,",OIE,,,Confirmed
346699,Influenza - Avian,;H5N1 HPAI;,44.97225,11.029455,San Giacomo Delle Segnate,Italy,Europe,2023-02-16T00:00:00Z,2023-02-22T00:00:00Z,"Wild,Black headed gull (Chroicocephalus ridibundus),",OIE,,,Confirmed
349644,Influenza - Avian,;H5N1 HPAI;,45.477768,9.470632,TRUCCAZZANO,Italy,Europe,2023-03-09T00:00:00Z,2023-03-29T00:00:00Z,"Wild,Black headed gull (Chroicocephalus ridibundus),",OIE,,,Confirmed
348831,Influenza - Avian,;H5N1 HPAI;,45.561333,10.569049,MANERBA DEL GARDA,Italy,Europe,2023-02-27T00:00:00Z,2023-03-22T00:00:00Z,"Wild,Black headed gull (Chroicocephalus ridibundus),",OIE,,,Confirmed
350393,Influenza - Avian,;H5N1 HPAI;,45.461541,10.633792,SIRMIONE,Italy,Europe,2023-03-12T00:00:00Z,2023-04-04T00:00:00Z,"Wild,Black headed gull (Chroicocephalus ridibundus),",OIE,,,Confirmed
350384,Influenza - Avian,;H5N1 HPAI;,45.676526,8.703933,SOMMA LOMBARDO,Italy,Europe,2023-03-06T00:00:00Z,2023-04-05T00:00:00Z,"Wild,Common Wood-Pigeon:Columba palumbus(Columbidae),",OIE,,,Confirmed
348806,Influenza - Avian,;H5N1 HPAI;,45.322712,9.365716,SAN ZENONE AL LAMBRO,Italy,Europe,2023-03-08T00:00:00Z,2023-03-22T00:00:00Z,"Wild,Black headed gull (Chroicocephalus ridibundus),",OIE,,,Confirmed
351486,Influenza - Avian,;H5N1 HPAI;,45.466948,10.54751,DESENZANO DEL GARDA,Italy,Europe,2023-02-25T00:00:00Z,2023-04-19T00:00:00Z,"Wild,Black headed gull (Chroicocephalus ridibundus),",OIE,,,Confirmed
348825,Influenza - Avian,;H5N1 HPAI;,45.457513,10.621152,SIRMIONE,Italy,Europe,2023-02-27T00:00:00Z,2023-03-22T00:00:00Z,"Wild,Black headed gull (Chroicocephalus ridibundus),",OIE,,,Confirmed
350396,Influenza - Avian,;H5N1 HPAI;,45.49346,8.851804,MESERO,Italy,Europe,2023-03-08T00:00:00Z,2023-04-05T00:00:00Z,"Wild,Black headed gull (Chroicocephalus ridibundus),",OIE,,,Confirmed
348812,Influenza - Avian,;H5N1 HPAI;,45.504159,10.514411,PADENGHE SUL GARDA,Italy,Europe,2023-03-06T00:00:00Z,2023-03-22T00:00:00Z,"Wild,Black headed gull (Chroicocephalus ridibundus),",OIE,,,Confirmed
348803,Influenza - Avian,;H5N1 HPAI;,45.416809,9.28032,SAN DONATO MILANESE,Italy,Europe,2023-03-07T00:00:00Z,2023-03-22T00:00:00Z,"Wild,Black headed gull (Chroicocephalus ridibundus),",OIE,,,Confirmed
351488,Influenza - Avian,;H5N1 HPAI;,45.723747,10.105846,SALE MARASINO,Italy,Europe,2023-03-18T00:00:00Z,2023-04-19T00:00:00Z,"Wild,Laridae (unidentified):Laridae (incognita)(Laridae),",OIE,,,Confirmed
348827,Influenza - Avian,;H5N1 HPAI;,45.52141,10.537967,MONIGA DEL GARDA,Italy,Europe,2023-03-10T00:00:00Z,2023-03-22T00:00:00Z,"Wild,Black headed gull (Chroicocephalus ridibundus),",OIE,,,Confirmed
348834,Influenza - Avian,;H5N1 HPAI;,45.463148,10.561203,DESENZANO DEL GARDA,Italy,Europe,2023-03-10T00:00:00Z,2023-03-22T00:00:00Z,"Wild,Black headed gull (Chroicocephalus ridibundus),",OIE,,,Confirmed
348821,Influenza - Avian,;H5N1 HPAI;,45.812039,10.793452,LIMONE SUL GARDA,Italy,Europe,2023-02-26T00:00:00Z,2023-03-22T00:00:00Z,"Wild,Black headed gull (Chroicocephalus ridibundus),",OIE,,,Confirmed
351490,Influenza - Avian,;H5N1 HPAI;,45.615472,9.575575,OSIO SOTTO,Italy,Europe,2023-03-18T00:00:00Z,2023-04-19T00:00:00Z,"Wild,Laridae (unidentified):Laridae (incognita)(Laridae),",OIE,,,Confirmed
348805,Influenza - Avian,;H5N1 HPAI;,45.4619,9.154,MILANO,Italy,Europe,2023-03-08T00:00:00Z,2023-03-22T00:00:00Z,"Wild,Black headed gull (Chroicocephalus ridibundus),",OIE,,,Confirmed
348824,Influenza - Avian,;H5N1 HPAI;,45.470284,10.610252,SIRMIONE,Italy,Europe,2023-02-26T00:00:00Z,2023-03-22T00:00:00Z,"Wild,Black headed gull (Chroicocephalus ridibundus),",OIE,,,Confirmed
348833,Influenza - Avian,;H5N1 HPAI;,45.484495,10.538398,DESENZANO DEL GARDA,Italy,Europe,2023-02-19T00:00:00Z,2023-03-22T00:00:00Z,"Wild,Black headed gull (Chroicocephalus ridibundus),",OIE,,,Confirmed
351910,Influenza - Avian,;H5N1 HPAI;,45.337184,10.46897,CARPENEDOLO,Italy,Europe,2023-04-18T00:00:00Z,2023-04-26T00:00:00Z,"Domestic,Unspecified bird,",OIE,,,Confirmed
349643,Influenza - Avian,;H5N1 HPAI;,45.461926,9.15467,MILANO,Italy,Europe,2023-03-04T00:00:00Z,2023-03-29T00:00:00Z,"Wild,Black headed gull (Chroicocephalus ridibundus),",OIE,,,Confirmed
350842,Influenza - Avian,;H5 HPAI;,50.916667,5.333333,Maaseik,Belgium,Europe,2023-03-23T00:00:00Z,2023-04-12T00:00:00Z,"Wild,Buzzard,",OIE,,,Confirmed
351813,Influenza - Avian,;H5N1 HPAI;,51.010651,5.574672,AS,Belgium,Europe,2023-04-10T00:00:00Z,2023-04-24T00:00:00Z,"Wild,Buzzard,",OIE,,,Confirmed
350026,Influenza - Avian,;HPAI;,51.07967,5.07328,Tessenderlo,Belgium,Europe,2023-03-14T00:00:00Z,2023-04-03T00:00:00Z,"Wild,Red Fox,",OIE,,,Confirmed
350027,Influenza - Avian,;HPAI;,50.91929,4.54551,Kampenhout,Belgium,Europe,2023-03-20T00:00:00Z,2023-04-03T00:00:00Z,"Wild,Red Fox,",OIE,,,Confirmed
348606,Influenza - Avian,;H5N1 HPAI;,50.780251,3.619861,MAARKEDAL,Belgium,Europe,2023-03-06T00:00:00Z,2023-03-16T00:00:00Z,"Wild,Peregrin falcon:Falco peregrinus(Falconidae),",OIE,,,Confirmed
351814,Influenza - Avian,;H5N1 HPAI;,51.253483,5.344543,LOMMEL,Belgium,Europe,2023-04-10T00:00:00Z,2023-04-24T00:00:00Z,"Wild,Buzzard,",OIE,,,Confirmed
348562,Influenza - Avian,;H5N1 HPAI;,51.02663,5.34743,HEUSDEN-ZOLDER,Belgium,Europe,2023-02-18T00:00:00Z,2023-03-17T00:00:00Z,"Wild,Polecat,",OIE,,,Confirmed
350025,Influenza - Avian,;H5N1 HPAI;,50.775063,3.446773,AVELGEM,Belgium,Europe,2023-03-21T00:00:00Z,2023-04-03T00:00:00Z,"Wild,Peregrin falcon:Falco peregrinus(Falconidae),",OIE,,,Confirmed
349156,Influenza - Avian,;H5N1 HPAI;,50.92967,3.97434,Erpe-Mere,Belgium,Europe,2023-03-12T00:00:00Z,2023-03-24T00:00:00Z,"Domestic,Unspecified bird,",OIE,,,Confirmed
348564,Influenza - Avian,;H5 HPAI;,50.827927,4.61195,HULDENBERG,Belgium,Europe,2023-02-20T00:00:00Z,2023-03-17T00:00:00Z,"Wild,Red Fox,",OIE,,,Confirmed
348561,Influenza - Avian,;H5N1 HPAI;,50.84083,4.72445,OUD-HEVERLEE,Belgium,Europe,2023-02-28T00:00:00Z,2023-03-17T00:00:00Z,"Wild,Red Fox,",OIE,,,Confirmed
351812,Influenza - Avian,;H5N1 HPAI;,51.102279,4.01431,DOMEIN MOLSBROEK,Belgium,Europe,2023-04-14T00:00:00Z,2023-04-24T00:00:00Z,"Wild,Black headed gull (Chroicocephalus ridibundus),",OIE,,,Confirmed
352346,Influenza - Avian,;HPAI;,50.97731,3.5745,Deinze,Belgium,Europe,2023-04-05T00:00:00Z,2023-05-02T00:00:00Z,"Wild,Red Fox,",OIE,,,Confirmed
352919,Influenza - Avian,;H5N1 HPAI;,51.333795,4.23617,Doel,Belgium,Europe,2023-04-28T00:00:00Z,2023-05-10T00:00:00Z,"Wild,Black backed gull (Larus marinus),",OIE,,,Confirmed
346498,Influenza - Avian,;H5N1 HPAI;,50.9485,4.14828,Aalst,Belgium,Europe,2023-02-21T00:00:00Z,2023-02-24T00:00:00Z,"Domestic,Chicken,",OIE,,,Confirmed
352347,Influenza - Avian,;HPAI;,50.91871,3.69068,Gavere,Belgium,Europe,2023-04-09T00:00:00Z,2023-05-02T00:00:00Z,"Wild,Red Fox,",OIE,,,Confirmed
348560,Influenza - Avian,;H5N1 HPAI;,50.92328,4.71798,WILSELE,Belgium,Europe,2023-03-06T00:00:00Z,2023-03-17T00:00:00Z,"Wild,Red Fox,",OIE,,,Confirmed
351684,Influenza - Avian,;HPAI;,50.9358,4.16834,OPWIJK,Belgium,Europe,2023-04-07T00:00:00Z,2023-04-20T00:00:00Z,"Wild,Red Fox,",OIE,,,Confirmed
348607,Influenza - Avian,;H5N1 HPAI;,50.994547,5.686219,MAASMECHELEN,Belgium,Europe,2023-03-02T00:00:00Z,2023-03-16T00:00:00Z,"Wild,Peregrin falcon:Falco peregrinus(Falconidae),",OIE,,,Confirmed
350757,Influenza - Avian,;H5 HPAI;,51.101447,5.79103,Maaseik,Belgium,Europe,2023-03-23T00:00:00Z,2023-04-12T00:00:00Z,"Wild,Buzzard,",OIE,,,Confirmed
351683,Influenza - Avian,;HPAI;,51.21823,4.45689,DEURNE,Belgium,Europe,2023-04-01T00:00:00Z,2023-04-20T00:00:00Z,"Wild,Red Fox,",OIE,,,Confirmed
351682,Influenza - Avian,;HPAI;,50.73156,5.06167,LANDEN,Belgium,Europe,2023-04-08T00:00:00Z,2023-04-20T00:00:00Z,"Wild,Red Fox,",OIE,,,Confirmed
349155,Influenza - Avian,;H5N1 HPAI;,51.006189,3.987602,Berlare,Belgium,Europe,2023-03-15T00:00:00Z,2023-03-24T00:00:00Z,"Wild,Black headed gull (Chroicocephalus ridibundus),",OIE,,,Confirmed
350895,Influenza - Avian,;H5N1 HPAI;,50.943747,4.750592,Rotselaar,Belgium,Europe,2023-04-03T00:00:00Z,2023-04-14T00:00:00Z,"Wild,Peregrin falcon:Falco peregrinus(Falconidae),",OIE,,,Confirmed
351815,Influenza - Avian,;H5N1 HPAI;,51.219505,4.599795,RANST,Belgium,Europe,2023-04-12T00:00:00Z,2023-04-24T00:00:00Z,"Wild,Buzzard,",OIE,,,Confirmed
350024,Influenza - Avian,;H5N1 HPAI;,50.458419,4.867594,JAMBES,Belgium,Europe,2023-03-09T00:00:00Z,2023-04-03T00:00:00Z,"Wild,Black headed gull (Chroicocephalus ridibundus),",OIE,,,Confirmed
350883,Influenza - Avian,;H5N1 HPAI;,50.57743,4.55803,Villers-la-Ville,Belgium,Europe,2023-03-31T00:00:00Z,2023-04-13T00:00:00Z,"Domestic,Unspecified bird,",OIE,,,Confirmed
348799,Influenza - Avian,;H5N1 HPAI;,50.38134,3.81403,Dour,Belgium,Europe,2023-03-12T00:00:00Z,2023-03-22T00:00:00Z,"Domestic,Unspecified bird,",OIE,,,Confirmed
348605,Influenza - Avian,;H5N1 HPAI;,50.32466,4.23184,THUIN,Belgium,Europe,2023-03-06T00:00:00Z,2023-03-16T00:00:00Z,"Wild,Buzzard,",OIE,,,Confirmed
348604,Influenza - Avian,;H5N1 HPAI;,50.422459,4.416415,CHARLEROI,Belgium,Europe,2023-03-05T00:00:00Z,2023-03-16T00:00:00Z,"Wild,Peregrin falcon:Falco peregrinus(Falconidae),",OIE,,,Confirmed
350385,Influenza - Avian,;H5N1 HPAI;,45.405216,8.052118,VIVERONE,Italy,Europe,2023-03-23T00:00:00Z,2023-04-04T00:00:00Z,"Wild,Black headed gull (Chroicocephalus ridibundus),",OIE,,,Confirmed
350386,Influenza - Avian,;H5N1 HPAI;,45.430235,8.035774,VIVERONE,Italy,Europe,2023-03-23T00:00:00Z,2023-04-05T00:00:00Z,"Wild,Black headed gull (Chroicocephalus ridibundus),",OIE,,,Confirmed
350242,Influenza - Avian,;H5N1 HPAI;,43.924961,10.225462,Pietrasanta,Italy,Europe,2023-03-30T00:00:00Z,2023-04-05T00:00:00Z,"Domestic,Unspecified bird,",OIE,,,Confirmed
349635,Influenza - Avian,;H5N1 HPAI;,45.868,10.876,NAGO-TORBOLE,Italy,Europe,2023-03-14T00:00:00Z,2023-03-29T00:00:00Z,"Wild,Black headed gull (Chroicocephalus ridibundus),",OIE,,,Confirmed
348836,Influenza - Avian,;H5N1 HPAI;,45.923343,10.89617,ARCO,Italy,Europe,2023-03-09T00:00:00Z,2023-03-22T00:00:00Z,"Wild,Black headed gull (Chroicocephalus ridibundus),",OIE,,,Confirmed
348835,Influenza - Avian,;H5N1 HPAI;,45.878442,10.858798,RIVA DEL GARDA,Italy,Europe,2023-03-09T00:00:00Z,2023-03-22T00:00:00Z,"Wild,Black headed gull (Chroicocephalus ridibundus),",OIE,,,Confirmed
349638,Influenza - Avian,;H5N1 HPAI;,45.87,10.871,NAGO-TORBOLE,Italy,Europe,2023-03-14T00:00:00Z,2023-03-29T00:00:00Z,"Wild,Black headed gull (Chroicocephalus ridibundus),",OIE,,,Confirmed
350397,Influenza - Avian,;H5N1 HPAI;,45.87899,10.85455,RIVA DEL GARDA,Italy,Europe,2023-03-17T00:00:00Z,2023-04-04T00:00:00Z,"Wild,Black headed gull (Chroicocephalus ridibundus),",OIE,,,Confirmed
349633,Influenza - Avian,;H5N1 HPAI;,45.864938,10.875031,NAGO-TORBOLE,Italy,Europe,2023-03-17T00:00:00Z,2023-03-29T00:00:00Z,"Wild,Black headed gull (Chroicocephalus ridibundus),",OIE,,,Confirmed
349640,Influenza - Avian,;H5N1 HPAI;,45.868748,10.875777,NAGO-TORBOLE,Italy,Europe,2023-03-14T00:00:00Z,2023-03-29T00:00:00Z,"Wild,Black headed gull (Chroicocephalus ridibundus),",OIE,,,Confirmed
349641,Influenza - Avian,;H5N1 HPAI;,45.869465,10.873358,NAGO-TORBOLE,Italy,Europe,2023-03-14T00:00:00Z,2023-03-29T00:00:00Z,"Wild,Black headed gull (Chroicocephalus ridibundus),",OIE,,,Confirmed
349642,Influenza - Avian,;H5N1 HPAI;,45.870314,10.871825,NAGO-TORBOLE,Italy,Europe,2023-03-14T00:00:00Z,2023-03-29T00:00:00Z,"Wild,Black headed gull (Chroicocephalus ridibundus),",OIE,,,Confirmed
349639,Influenza - Avian,;H5N1 HPAI;,45.870528,10.87204,NAGO-TORBOLE,Italy,Europe,2023-03-14T00:00:00Z,2023-03-29T00:00:00Z,"Wild,Black headed gull (Chroicocephalus ridibundus),",OIE,,,Confirmed
348076,Influenza - Avian,;H5N1 HPAI;,26.982809,88.901199,"Singaygang, Tashichhoeling",Bhutan,Asia,2023-03-11T00:00:00Z,2023-03-16T00:00:00Z,"Domestic,Unspecified bird,",OIE,,,Confirmed
351483,Influenza - Avian,;H5N1 HPAI;,45.364675,10.905559,Povegliano Veronese,Italy,Europe,2023-04-10T00:00:00Z,2023-04-19T00:00:00Z,"Domestic,Turkey,",OIE,,,Confirmed
350378,Influenza - Avian,;H5N1 HPAI;,45.469615,12.223371,VENEZIA,Italy,Europe,2023-03-20T00:00:00Z,2023-04-05T00:00:00Z,"Wild,Black headed gull (Chroicocephalus ridibundus),",OIE,,,Confirmed
348816,Influenza - Avian,;H5N1 HPAI;,45.647669,11.70922,CARMIGNANO DI BRENTA,Italy,Europe,2023-03-12T00:00:00Z,2023-03-22T00:00:00Z,"Wild,Black headed gull (Chroicocephalus ridibundus),",OIE,,,Confirmed
348815,Influenza - Avian,;H5N1 HPAI;,45.748424,10.796305,MALCESINE,Italy,Europe,2023-03-13T00:00:00Z,2023-03-22T00:00:00Z,"Wild,Black headed gull (Chroicocephalus ridibundus),",OIE,,,Confirmed
351484,Influenza - Avian,;H5N1 HPAI;,45.297458,10.824189,Mozzecane,Italy,Europe,2023-04-14T00:00:00Z,2023-04-19T00:00:00Z,"Domestic,Unspecified bird,",OIE,,,Confirmed
349637,Influenza - Avian,;H5N1 HPAI;,45.529169,10.727377,BARDOLINO,Italy,Europe,2023-03-12T00:00:00Z,2023-03-29T00:00:00Z,"Wild,Yellow-legged Gull ,",OIE,,,Confirmed
348813,Influenza - Avian,;H5N1 HPAI;,45.611327,10.686037,TORRI DEL BENACO,Italy,Europe,2023-03-13T00:00:00Z,2023-03-22T00:00:00Z,"Wild,Black headed gull (Chroicocephalus ridibundus),",OIE,,,Confirmed
351908,Influenza - Avian,;H5N1 HPAI;,45.376651,10.88781,VILLAFRANCA DI VERONA,Italy,Europe,2023-04-24T00:00:00Z,2023-04-26T00:00:00Z,"Domestic,Turkey,",OIE,,,Confirmed
350241,Influenza - Avian,;H5N1 HPAI;,45.307002,10.924128,VIGASIO,Italy,Europe,2023-03-31T00:00:00Z,2023-04-05T00:00:00Z,"Domestic,Chicken,",OIE,,,Confirmed
352478,Influenza - Avian,;H5N1 HPAI;,45.042,11.462,Trecenta,Italy,Europe,2023-04-07T00:00:00Z,2023-05-05T00:00:00Z,"Wild,Red Fox,",OIE,,,Confirmed
350377,Influenza - Avian,;H5N1 HPAI;,45.76357,12.701169,ANNONE VENETO,Italy,Europe,2023-03-20T00:00:00Z,2023-04-04T00:00:00Z,"Wild,Black headed gull (Chroicocephalus ridibundus),",OIE,,,Confirmed
348814,Influenza - Avian,;H5N1 HPAI;,45.609459,10.685308,TORRI DEL BENACO,Italy,Europe,2023-03-13T00:00:00Z,2023-03-22T00:00:00Z,"Wild,Yellow-legged Gull ,",OIE,,,Confirmed
352479,Influenza - Avian,;H5N1 HPAI;,45.52,11.07,Verona,Italy,Europe,2023-04-03T00:00:00Z,2023-05-05T00:00:00Z,"Wild,Red Fox,",OIE,,,Confirmed
351913,Influenza - Avian,;H5N1 HPAI;,45.520181,11.416347,MONTECCHIO MAGGIORE,Italy,Europe,2023-03-08T00:00:00Z,2023-04-26T00:00:00Z,"Wild,Black headed gull (Chroicocephalus ridibundus),",OIE,,,Confirmed
349634,Influenza - Avian,;H5N1 HPAI;,45.476088,12.229873,VENEZIA,Italy,Europe,2023-03-20T00:00:00Z,2023-03-29T00:00:00Z,"Wild,Black headed gull (Chroicocephalus ridibundus),",OIE,,,Confirmed
347555,Influenza - Avian,;H5N1 HPAI;,27.757454,85.402116,Gokarneshwor Municipality--2 Sunstar,Nepal,Asia,2023-02-21T00:00:00Z,2023-03-02T00:00:00Z,"Domestic,Unspecified bird,",OIE,,,Confirmed
349867,Influenza - Avian,;H5N1 HPAI;,27.657577,85.513833,"Banepa-4, Kavrepalanchok",Nepal,Asia,2023-03-18T00:00:00Z,2023-03-31T00:00:00Z,"Domestic,Unspecified bird,",OIE,,,Confirmed
348800,Influenza - Avian,;H5N1 HPAI;,27.668223,85.47244,"Changunarayan-9, Tathali, Bhaktapur",Nepal,Asia,2023-03-03T00:00:00Z,2023-03-22T00:00:00Z,"Domestic,Chicken,",OIE,,,Confirmed
351230,Influenza - Avian,;HPAI;,-43.57,-72.066111,Ñirehuao sector,Chile,Americas,,2023-04-13T00:00:00Z,"Domestic,Unspecified bird,",OIE,,,Confirmed
350104,Influenza - Avian,;H5N1 HPAI;,52.736,6.896,EMMEN,Netherlands,Europe,2023-03-20T00:00:00Z,2023-04-03T00:00:00Z,"Wild,Black headed gull (Chroicocephalus ridibundus),",OIE,,,Confirmed
349447,Influenza - Avian,;H5N1 HPAI;,52.743,6.89,EMMEN,Netherlands,Europe,2023-03-13T00:00:00Z,2023-03-25T00:00:00Z,"Wild,Black headed gull (Chroicocephalus ridibundus),",OIE,,,Confirmed
349448,Influenza - Avian,;H5N1 HPAI;,52.667,6.738,COEVORDEN,Netherlands,Europe,2023-03-13T00:00:00Z,2023-03-25T00:00:00Z,"Wild,Black headed gull (Chroicocephalus ridibundus),",OIE,,,Confirmed
351214,Influenza - Avian,;H5N1 HPAI;,54.53,-2.37,"Westmorland and Furness, Cumbria",U.K. of Great Britain and Northern Ireland,Europe,2023-04-05T00:00:00Z,2023-04-14T00:00:00Z,"Wild,Buzzard,",OIE,,,Confirmed
352499,Influenza - Avian,;H5N1 HPAI;,53.39,-3.04,"Birkenhead, Merseyside",U.K. of Great Britain and Northern Ireland,Europe,2023-04-22T00:00:00Z,2023-05-05T00:00:00Z,"Wild,Peregrin falcon:Falco peregrinus(Falconidae),",OIE,,,Confirmed
348371,Influenza - Avian,;H5N1 HPAI;,50.97,-1.38,"CHANDLER’S FORD, HAMPSHIRE",U.K. of Great Britain and Northern Ireland,Europe,2023-03-07T00:00:00Z,2023-03-17T00:00:00Z,"Wild,Eurasian Sparrowhawk:Accipiter nisus(Accipitridae),",OIE,,,Confirmed
350477,Influenza - Avian,;H5N1 HPAI;,50.51,-3.63,"Newton Abbot, Teignbridge",U.K. of Great Britain and Northern Ireland,Europe,2023-03-20T00:00:00Z,2023-04-06T00:00:00Z,"Domestic,Unspecified bird,",OIE,,,Confirmed
351799,Influenza - Avian,;H5N1 HPAI;,52.25,-0.24,"Little Paxton, Cambridgeshire",U.K. of Great Britain and Northern Ireland,Europe,2023-04-08T00:00:00Z,2023-04-21T00:00:00Z,"Wild,Herring Gull:Larus argentatus(Laridae),",OIE,,,Confirmed
350018,Influenza - Avian,;H5N1 HPAI;,50.61,-2,"LANGTON MATRAVERS, DORSET",U.K. of Great Britain and Northern Ireland,Europe,2023-03-25T00:00:00Z,2023-03-31T00:00:00Z,"Wild,Herring Gull:Larus argentatus(Laridae),",OIE,,,Confirmed
352496,Influenza - Avian,;H5N1 HPAI;,53.52,-0.99,"Cantley, Doncaster",U.K. of Great Britain and Northern Ireland,Europe,2023-04-27T00:00:00Z,2023-05-05T00:00:00Z,"Domestic,Chicken,",OIE,,,Confirmed
350020,Influenza - Avian,;H5N1 HPAI;,52.66,-0.69,"HAMBLETON, LEICESTERSHIRE",U.K. of Great Britain and Northern Ireland,Europe,2023-03-23T00:00:00Z,2023-03-31T00:00:00Z,"Wild,Black headed gull (Chroicocephalus ridibundus),",OIE,,,Confirmed
